num_gpus	runtime_s	prefill_time_s	decode_time_s	performance_1_over_s	total_flops	achieved_flops_per_s	peak_flops_per_gpu	mfu	memory_exceeded	memory_violation_gb	eval_wall_time_s	parallelism
1024	52.708531	nan	nan	0.018972	6.861550e+18	1.301791e+17	3.118694e+14	0.407632	False	0.000000	62.876944	{'tp': 16, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	33.149662	nan	nan	0.030166	6.861550e+18	2.069870e+17	3.118694e+14	0.324071	False	0.000000	52.730085	{'tp': 16, 'cp': 2, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	104.956292	nan	nan	0.009528	6.861550e+18	6.537531e+16	3.118694e+14	0.409422	False	0.000000	102.870087	{'tp': 16, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	62.666035	nan	nan	0.015958	6.861550e+18	1.094939e+17	3.118694e+14	0.685721	True	118.652039	58.276845	{'tp': 8, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 32, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	34.239831	nan	nan	0.029206	6.861550e+18	2.003967e+17	3.118694e+14	0.627506	True	19.830658	58.471896	{'tp': 16, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 32, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	47.978157	nan	nan	0.020843	6.861550e+18	1.430140e+17	3.118694e+14	0.447822	True	19.838211	38.524591	{'tp': 8, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 32, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	31.368741	nan	nan	0.031879	6.861550e+18	2.187385e+17	3.118694e+14	0.342470	False	0.000000	87.388561	{'tp': 32, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	68.177916	nan	nan	0.014668	6.861550e+18	1.006418e+17	3.118694e+14	0.630283	True	25.656433	96.292113	{'tp': 16, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	26.580919	nan	nan	0.037621	6.861550e+18	2.581382e+17	3.118694e+14	0.404156	False	0.000000	43.317152	{'tp': 16, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 32, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	62.355706	nan	nan	0.016037	6.861550e+18	1.100388e+17	3.118694e+14	0.344567	False	0.000000	126.001089	{'tp': 32, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	39.778294	nan	nan	0.025139	6.861550e+18	1.724948e+17	3.118694e+14	0.540136	False	0.000000	109.053670	{'tp': 32, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	57.946004	nan	nan	0.017257	6.861550e+18	1.184128e+17	3.118694e+14	0.185394	False	0.000000	43.573105	{'tp': 8, 'cp': 2, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 32, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	20.013752	nan	nan	0.049966	6.861550e+18	3.428418e+17	3.118694e+14	0.536773	False	0.000000	68.423555	{'tp': 32, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 32, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	40.948501	nan	nan	0.024421	6.861550e+18	1.675654e+17	3.118694e+14	0.262350	False	0.000000	121.360688	{'tp': 32, 'cp': 2, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	31.532768	nan	nan	0.031713	6.861550e+18	2.176006e+17	3.118694e+14	0.681377	True	113.330902	38.396198	{'tp': 8, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 64, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	33.149574	nan	nan	0.030166	6.861550e+18	2.069876e+17	3.118694e+14	0.162036	False	0.000000	52.638414	{'tp': 16, 'cp': 2, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 32, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	17.268514	nan	nan	0.057909	6.861550e+18	3.973446e+17	3.118694e+14	0.622106	True	16.917770	38.895932	{'tp': 16, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 64, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	20.742911	nan	nan	0.048209	6.861550e+18	3.307901e+17	3.118694e+14	0.258952	False	0.000000	103.244186	{'tp': 32, 'cp': 2, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	16.102493	nan	nan	0.062102	6.861550e+18	4.261173e+17	3.118694e+14	0.333577	False	0.000000	65.304230	{'tp': 32, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 32, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	47.978160	nan	nan	0.020843	6.861550e+18	1.430140e+17	3.118694e+14	0.223911	True	17.623505	40.454869	{'tp': 8, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 64, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	10.581228	nan	nan	0.094507	6.861550e+18	6.484645e+17	3.118694e+14	0.507637	False	0.000000	50.516245	{'tp': 32, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 64, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	26.580922	nan	nan	0.037621	6.861550e+18	2.581382e+17	3.118694e+14	0.202078	False	0.000000	43.648680	{'tp': 16, 'cp': 2, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 64, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	57.945278	nan	nan	0.017258	6.861550e+18	1.184143e+17	3.118694e+14	0.092698	False	0.000000	45.114747	{'tp': 8, 'cp': 2, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 64, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	79.280302	nan	nan	0.012613	6.861550e+18	8.654798e+16	3.118694e+14	0.542019	False	0.000000	186.303059	{'tp': 32, 'cp': 2, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
