num_gpus	runtime_s	prefill_time_s	decode_time_s	performance_1_over_s	total_flops	achieved_flops_per_s	peak_flops_per_gpu	mfu	memory_exceeded	memory_violation_gb	eval_wall_time_s	parallelism
128	292.694112	nan	nan	0.003417	6.861550e+18	2.344273e+16	3.118694e+14	0.587253	True	39.705017	207.113998	{'tp': 16, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	154.112361	nan	nan	0.006489	6.861550e+18	4.452304e+16	3.118694e+14	0.557663	False	0.000000	209.695442	{'tp': 32, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	85.134785	nan	nan	0.011746	6.861550e+18	8.059632e+16	3.118694e+14	0.504745	False	0.000000	227.147450	{'tp': 64, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	430.189748	nan	nan	0.002325	6.861550e+18	1.595005e+16	3.118694e+14	0.399558	True	36.248901	118.802458	{'tp': 8, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	222.379139	nan	nan	0.004497	6.861550e+18	3.085519e+16	3.118694e+14	0.386470	False	0.000000	115.811023	{'tp': 16, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	118.425640	nan	nan	0.008444	6.861550e+18	5.793973e+16	3.118694e+14	0.362856	False	0.000000	117.511735	{'tp': 32, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	66.664066	nan	nan	0.015001	6.861550e+18	1.029273e+17	3.118694e+14	0.322298	False	0.000000	138.237779	{'tp': 64, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	495.054485	nan	nan	0.002020	6.861550e+18	1.386019e+16	3.118694e+14	0.347205	True	38.921265	75.763841	{'tp': 4, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	254.076495	nan	nan	0.003936	6.861550e+18	2.700584e+16	3.118694e+14	0.338256	False	0.000000	70.912635	{'tp': 8, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	133.619808	nan	nan	0.007484	6.861550e+18	5.135129e+16	3.118694e+14	0.321595	False	0.000000	70.683422	{'tp': 16, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
