num_gpus	runtime_s	prefill_time_s	decode_time_s	performance_1_over_s	total_flops	achieved_flops_per_s	peak_flops_per_gpu	mfu	memory_exceeded	memory_violation_gb	eval_wall_time_s	parallelism
512	174.816696	nan	nan	0.005720	6.861550e+18	3.924997e+16	3.118694e+14	0.245808	False	0.000000	92.819096	{'tp': 16, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	556.777952	nan	nan	0.001796	6.861550e+18	1.232367e+16	3.118694e+14	0.308715	False	0.000000	62.233878	{'tp': 2, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	289.148516	nan	nan	0.003458	6.861550e+18	2.373019e+16	3.118694e+14	0.297227	False	0.000000	60.712658	{'tp': 4, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	168.336218	nan	nan	0.005940	6.861550e+18	4.076099e+16	3.118694e+14	0.255271	False	0.000000	69.189421	{'tp': 8, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	111.223166	nan	nan	0.008991	6.861550e+18	6.169174e+16	3.118694e+14	0.193176	False	0.000000	147.743732	{'tp': 32, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	107.945103	nan	nan	0.009264	6.861550e+18	6.356518e+16	3.118694e+14	0.199043	False	0.000000	106.154327	{'tp': 16, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	112.987105	nan	nan	0.008851	6.861550e+18	6.072861e+16	3.118694e+14	0.190161	False	0.000000	255.014020	{'tp': 64, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	508.602736	nan	nan	0.001966	6.861550e+18	1.349098e+16	3.118694e+14	0.337956	False	0.000000	123.246637	{'tp': 8, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	77.725736	nan	nan	0.012866	6.861550e+18	8.827900e+16	3.118694e+14	0.138215	False	0.000000	232.095605	{'tp': 32, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	445.165826	nan	nan	0.002246	6.861550e+18	1.541347e+16	3.118694e+14	0.386116	False	0.000000	215.054617	{'tp': 16, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	237.287498	nan	nan	0.004214	6.861550e+18	2.891661e+16	3.118694e+14	0.362188	False	0.000000	213.490725	{'tp': 32, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	267.786094	nan	nan	0.003734	6.861550e+18	2.562325e+16	3.118694e+14	0.320938	False	0.000000	118.015869	{'tp': 16, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	533.966268	nan	nan	0.001873	6.861550e+18	1.285016e+16	3.118694e+14	0.321903	False	0.000000	78.266684	{'tp': 4, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	79.536010	nan	nan	0.012573	6.861550e+18	8.626973e+16	3.118694e+14	0.135069	False	0.000000	383.336866	{'tp': 64, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 2, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	133.818284	nan	nan	0.007473	6.861550e+18	5.127513e+16	3.118694e+14	0.321118	False	0.000000	239.600556	{'tp': 64, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	279.728545	nan	nan	0.003575	6.861550e+18	2.452932e+16	3.118694e+14	0.307236	False	0.000000	73.800311	{'tp': 8, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	152.643768	nan	nan	0.006551	6.861550e+18	4.495139e+16	3.118694e+14	0.281514	False	0.000000	76.722250	{'tp': 16, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	147.321928	nan	nan	0.006788	6.861550e+18	4.657521e+16	3.118694e+14	0.291684	False	0.000000	126.102724	{'tp': 32, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	547.153130	nan	nan	0.001828	6.861550e+18	1.254046e+16	3.118694e+14	0.314145	False	0.000000	57.824466	{'tp': 2, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	280.100708	nan	nan	0.003570	6.861550e+18	2.449673e+16	3.118694e+14	0.306828	False	0.000000	54.180834	{'tp': 4, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	152.748550	nan	nan	0.006547	6.861550e+18	4.492056e+16	3.118694e+14	0.281321	False	0.000000	54.484048	{'tp': 8, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	87.339175	nan	nan	0.011450	6.861550e+18	7.856211e+16	3.118694e+14	0.246003	False	0.000000	175.465004	{'tp': 64, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	308.569276	nan	nan	0.003241	6.861550e+18	2.223666e+16	3.118694e+14	0.557040	True	0.776794	395.981636	{'tp': 32, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	89.088311	nan	nan	0.011225	6.861550e+18	7.701965e+16	3.118694e+14	0.241173	False	0.000000	69.008470	{'tp': 16, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	89.067645	nan	nan	0.011227	6.861550e+18	7.703752e+16	3.118694e+14	0.241229	False	0.000000	98.724537	{'tp': 32, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	170.631513	nan	nan	0.005861	6.861550e+18	4.021268e+16	3.118694e+14	0.503675	False	0.000000	397.395356	{'tp': 64, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	556.233971	nan	nan	0.001798	6.861550e+18	1.233573e+16	3.118694e+14	0.154508	False	0.000000	62.303168	{'tp': 2, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	1104.069514	nan	nan	0.000906	6.861550e+18	6.214781e+15	3.118694e+14	0.155684	True	3.645752	72.846335	{'tp': 1, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	288.597008	nan	nan	0.003465	6.861550e+18	2.377554e+16	3.118694e+14	0.148898	False	0.000000	61.570953	{'tp': 4, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	167.798545	nan	nan	0.005960	6.861550e+18	4.089159e+16	3.118694e+14	0.128045	False	0.000000	70.942595	{'tp': 8, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	58.328046	nan	nan	0.017144	6.861550e+18	1.176372e+17	3.118694e+14	0.184180	False	0.000000	119.568974	{'tp': 32, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	107.414347	nan	nan	0.009310	6.861550e+18	6.387927e+16	3.118694e+14	0.100013	False	0.000000	108.238969	{'tp': 16, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	58.123498	nan	nan	0.017205	6.861550e+18	1.180512e+17	3.118694e+14	0.184828	False	0.000000	205.647462	{'tp': 64, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	430.873036	nan	nan	0.002321	6.861550e+18	1.592476e+16	3.118694e+14	0.398924	True	36.248901	121.600525	{'tp': 8, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	223.058471	nan	nan	0.004483	6.861550e+18	3.076122e+16	3.118694e+14	0.385293	False	0.000000	115.767581	{'tp': 16, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	496.065860	nan	nan	0.002016	6.861550e+18	1.383193e+16	3.118694e+14	0.346498	True	38.921265	76.936140	{'tp': 4, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	119.102993	nan	nan	0.008396	6.861550e+18	5.761022e+16	3.118694e+14	0.360792	False	0.000000	118.520123	{'tp': 32, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	77.198438	nan	nan	0.012954	6.861550e+18	8.888198e+16	3.118694e+14	0.069579	False	0.000000	222.866603	{'tp': 32, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	293.196901	nan	nan	0.003411	6.861550e+18	2.340253e+16	3.118694e+14	0.586246	True	39.705017	214.603091	{'tp': 16, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	255.072043	nan	nan	0.003920	6.861550e+18	2.690044e+16	3.118694e+14	0.336935	False	0.000000	70.880252	{'tp': 8, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	67.340430	nan	nan	0.014850	6.861550e+18	1.018935e+17	3.118694e+14	0.319061	False	0.000000	140.192302	{'tp': 64, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	134.607443	nan	nan	0.007429	6.861550e+18	5.097452e+16	3.118694e+14	0.319235	False	0.000000	69.269096	{'tp': 16, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	154.614163	nan	nan	0.006468	6.861550e+18	4.437854e+16	3.118694e+14	0.555853	False	0.000000	210.800349	{'tp': 32, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	85.636094	nan	nan	0.011677	6.861550e+18	8.012451e+16	3.118694e+14	0.501791	False	0.000000	212.197168	{'tp': 64, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	74.343165	nan	nan	0.013451	6.861550e+18	9.229564e+16	3.118694e+14	0.289007	False	0.000000	78.302019	{'tp': 32, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	528.506447	nan	nan	0.001892	6.861550e+18	1.298291e+16	3.118694e+14	0.325229	True	41.245239	56.246779	{'tp': 2, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	141.124429	nan	nan	0.007086	6.861550e+18	4.862057e+16	3.118694e+14	0.304493	False	0.000000	47.764035	{'tp': 8, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	268.428069	nan	nan	0.003725	6.861550e+18	2.556197e+16	3.118694e+14	0.320171	False	0.000000	49.130287	{'tp': 4, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	77.488440	nan	nan	0.012905	6.861550e+18	8.854934e+16	3.118694e+14	0.277276	False	0.000000	53.570243	{'tp': 16, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	48.010243	nan	nan	0.020829	6.861550e+18	1.429185e+17	3.118694e+14	0.111881	False	0.000000	352.969368	{'tp': 64, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 4, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	547.153130	nan	nan	0.001828	6.861550e+18	1.254046e+16	3.118694e+14	0.157073	False	0.000000	59.178090	{'tp': 2, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	52.957311	nan	nan	0.018883	6.861550e+18	1.295676e+17	3.118694e+14	0.202859	False	0.000000	77.301873	{'tp': 32, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	1086.265170	nan	nan	0.000921	6.861550e+18	6.316644e+15	3.118694e+14	0.158235	True	49.677979	71.469521	{'tp': 1, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	51.393909	nan	nan	0.019458	6.861550e+18	1.335090e+17	3.118694e+14	0.209030	False	0.000000	129.797777	{'tp': 64, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	280.100708	nan	nan	0.003570	6.861550e+18	2.449673e+16	3.118694e+14	0.153414	False	0.000000	53.196348	{'tp': 4, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	152.748550	nan	nan	0.006547	6.861550e+18	4.492056e+16	3.118694e+14	0.140661	False	0.000000	55.975183	{'tp': 8, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	89.088311	nan	nan	0.011225	6.861550e+18	7.701965e+16	3.118694e+14	0.120587	False	0.000000	69.007964	{'tp': 16, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	288.018254	nan	nan	0.003472	6.861550e+18	2.382332e+16	3.118694e+14	0.074598	False	0.000000	61.829068	{'tp': 4, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	555.663101	nan	nan	0.001800	6.861550e+18	1.234840e+16	3.118694e+14	0.077334	False	0.000000	64.304756	{'tp': 2, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	1103.444171	nan	nan	0.000906	6.861550e+18	6.218303e+15	3.118694e+14	0.077886	False	0.000000	74.992545	{'tp': 1, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	167.234318	nan	nan	0.005980	6.861550e+18	4.102956e+16	3.118694e+14	0.064238	False	0.000000	71.556429	{'tp': 8, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	58.328046	nan	nan	0.017144	6.861550e+18	1.176372e+17	3.118694e+14	0.092090	False	0.000000	121.813869	{'tp': 32, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	43.039937	nan	nan	0.023234	6.861550e+18	1.594229e+17	3.118694e+14	0.124801	False	0.000000	187.764147	{'tp': 64, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	106.857383	nan	nan	0.009358	6.861550e+18	6.421222e+16	3.118694e+14	0.050267	False	0.000000	106.991739	{'tp': 16, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	285.455442	nan	nan	0.003503	6.861550e+18	2.403720e+16	3.118694e+14	0.602145	True	129.672791	119.766392	{'tp': 8, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	215.959495	nan	nan	0.004630	6.861550e+18	3.177239e+16	3.118694e+14	0.397958	True	25.371521	69.778793	{'tp': 8, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	146.915628	nan	nan	0.006807	6.861550e+18	4.670402e+16	3.118694e+14	0.584981	True	26.854950	114.838353	{'tp': 16, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	423.922983	nan	nan	0.002359	6.861550e+18	1.618584e+16	3.118694e+14	0.405464	True	130.490723	76.236217	{'tp': 4, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	112.005632	nan	nan	0.008928	6.861550e+18	6.126076e+16	3.118694e+14	0.383654	False	0.000000	66.508134	{'tp': 16, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
